src_database,src_id,structure,mobile_id,barrier
Crystallography Open Database,1544389,Li16Zn4P8O32,13,4.431060791015625
Crystallography Open Database,1544389,Li16Zn4P8O32,14,4.496826171875
Crystallography Open Database,1544389,Li16Zn4P8O32,15,4.496826171875
Icsd,246277,Sr2Li4Ta4O14,2,4.1638946533203125
Icsd,246277,Sr2Li4Ta4O14,3,4.1719970703125
Icsd,246277,Sr2Li4Ta4O14,4,4.231475830078125
Icsd,246277,Sr2Li4Ta4O14,5,4.23956298828125
Icsd,34079,Li4Y4Si4O16,0,2.486083984375
Icsd,34079,Li4Y4Si4O16,1,2.45660400390625
Icsd,34079,Li4Y4Si4O16,2,2.484405517578125
Icsd,34079,Li4Y4Si4O16,3,2.4729766845703125
Icsd,642182,Li56P8N32,0,8.63958740234375
Icsd,642182,Li56P8N32,1,8.5992431640625
Icsd,642182,Li56P8N32,2,8.592437744140625
Icsd,642182,Li56P8N32,3,8.64532470703125
Icsd,642182,Li56P8N32,4,8.594818115234375
Icsd,642182,Li56P8N32,5,8.59588623046875
Icsd,642182,Li56P8N32,6,8.83111572265625
Icsd,642182,Li56P8N32,7,8.827392578125
Icsd,642182,Li56P8N32,8,8.823822021484375
Icsd,642182,Li56P8N32,9,8.82476806640625
Icsd,642182,Li56P8N32,10,8.8240966796875
Icsd,642182,Li56P8N32,11,8.832550048828125
Icsd,642182,Li56P8N32,12,8.660888671875
Icsd,642182,Li56P8N32,13,8.620269775390625
Icsd,642182,Li56P8N32,14,8.64697265625
Icsd,642182,Li56P8N32,15,8.682159423828125
Icsd,642182,Li56P8N32,16,8.64129638671875
Icsd,642182,Li56P8N32,17,8.68792724609375
Icsd,642182,Li56P8N32,18,8.6595458984375
Icsd,642182,Li56P8N32,19,8.62652587890625
Icsd,642182,Li56P8N32,20,8.71856689453125
Icsd,642182,Li56P8N32,21,8.768463134765625
Icsd,642182,Li56P8N32,22,8.745086669921875
Icsd,642182,Li56P8N32,23,8.5694580078125
Icsd,642182,Li56P8N32,24,8.70013427734375
Icsd,642182,Li56P8N32,25,8.74273681640625
Icsd,642182,Li56P8N32,26,8.58056640625
Icsd,642182,Li56P8N32,27,8.623687744140625
Icsd,642182,Li56P8N32,28,8.61102294921875
Icsd,642182,Li56P8N32,29,8.745330810546875
Icsd,642182,Li56P8N32,30,8.7574462890625
Icsd,642182,Li56P8N32,31,8.536956787109375
Icsd,642182,Li56P8N32,32,8.581390380859375
Icsd,642182,Li56P8N32,33,8.619964599609375
Icsd,642182,Li56P8N32,34,8.61279296875
Icsd,642182,Li56P8N32,35,8.74725341796875
Icsd,642182,Li56P8N32,36,8.75469970703125
Icsd,642182,Li56P8N32,37,8.5369873046875
Icsd,642182,Li56P8N32,38,8.72381591796875
Icsd,642182,Li56P8N32,39,8.76312255859375
Icsd,642182,Li56P8N32,40,8.741119384765625
Icsd,642182,Li56P8N32,41,8.571990966796875
Icsd,642182,Li56P8N32,42,8.7061767578125
Icsd,642182,Li56P8N32,43,8.74371337890625
Icsd,642182,Li56P8N32,44,8.66986083984375
Icsd,642182,Li56P8N32,45,8.713531494140625
Icsd,642182,Li56P8N32,46,8.614959716796875
Icsd,642182,Li56P8N32,47,8.585723876953125
Icsd,642182,Li56P8N32,48,8.679534912109375
Icsd,642182,Li56P8N32,49,8.607269287109375
Icsd,642182,Li56P8N32,50,8.605010986328125
Icsd,642182,Li56P8N32,51,8.586700439453125
Icsd,642182,Li56P8N32,52,8.611541748046875
Icsd,642182,Li56P8N32,53,8.713958740234375
Icsd,642182,Li56P8N32,54,8.674896240234375
Icsd,642182,Li56P8N32,55,8.675811767578125
Icsd,174533,Li2La2C4O12,0,2.4054412841796875
Icsd,174533,Li2La2C4O12,1,2.3895263671875
Crystallography Open Database,4337786,Li12Be6B8O24,0,3.110809326171875
Crystallography Open Database,4337786,Li12Be6B8O24,1,3.144317626953125
Crystallography Open Database,4337786,Li12Be6B8O24,2,1.499298095703125
Crystallography Open Database,4337786,Li12Be6B8O24,3,1.473724365234375
Crystallography Open Database,4337786,Li12Be6B8O24,4,3.629180908203125
Crystallography Open Database,4337786,Li12Be6B8O24,5,3.68194580078125
Crystallography Open Database,4337786,Li12Be6B8O24,6,2.952545166015625
Crystallography Open Database,4337786,Li12Be6B8O24,7,2.945404052734375
Crystallography Open Database,4337786,Li12Be6B8O24,8,3.66357421875
Crystallography Open Database,4337786,Li12Be6B8O24,9,3.661865234375
Crystallography Open Database,4337786,Li12Be6B8O24,10,1.634429931640625
Crystallography Open Database,4337786,Li12Be6B8O24,11,1.6226806640625
Icsd,4155,Li6Mo12O39,0,0.95526123046875
Icsd,4155,Li6Mo12O39,1,0.957489013671875
Icsd,4155,Li6Mo12O39,2,1.15240478515625
Icsd,4155,Li6Mo12O39,3,1.1424560546875
Icsd,4155,Li6Mo12O39,4,1.035308837890625
Icsd,4155,Li6Mo12O39,5,1.03546142578125
Crystallography Open Database,4329225,Li4In4Si2Se12,0,0.4113922119140625
Crystallography Open Database,4329225,Li4In4Si2Se12,1,0.391876220703125
Crystallography Open Database,4329225,Li4In4Si2Se12,2,0.685821533203125
Crystallography Open Database,4329225,Li4In4Si2Se12,3,0.6858367919921875
Crystallography Open Database,9007843,Li8Ge10O24,0,4.1772308349609375
Crystallography Open Database,9007843,Li8Ge10O24,1,4.1772308349609375
Crystallography Open Database,9007843,Li8Ge10O24,2,4.1259765625
Crystallography Open Database,9007843,Li8Ge10O24,3,4.1259765625
Crystallography Open Database,9007843,Li8Ge10O24,4,3.3018035888671875
Crystallography Open Database,9007843,Li8Ge10O24,5,3.30181884765625
Crystallography Open Database,9007843,Li8Ge10O24,6,2.8951568603515625
Crystallography Open Database,9007843,Li8Ge10O24,7,2.895126342773437
Crystallography Open Database,1501470,Li8Si12O28,0,2.839202880859375
Crystallography Open Database,1501470,Li8Si12O28,1,2.83917236328125
Crystallography Open Database,1501470,Li8Si12O28,2,2.839202880859375
Crystallography Open Database,1501470,Li8Si12O28,3,2.8392333984375
Crystallography Open Database,1501470,Li8Si12O28,4,2.839202880859375
Crystallography Open Database,1501470,Li8Si12O28,5,2.83917236328125
Crystallography Open Database,1501470,Li8Si12O28,6,2.83917236328125
Crystallography Open Database,1501470,Li8Si12O28,7,2.83917236328125
Icsd,86184,Li6Zn6As6O24,0,2.0751495361328125
Icsd,86184,Li6Zn6As6O24,1,2.082611083984375
Icsd,86184,Li6Zn6As6O24,2,2.104476928710937
Icsd,86184,Li6Zn6As6O24,3,2.0738677978515625
Icsd,86184,Li6Zn6As6O24,4,2.06597900390625
Icsd,86184,Li6Zn6As6O24,5,2.0478057861328125
Crystallography Open Database,9007831,Li6B14O24,0,2.120025634765625
Crystallography Open Database,9007831,Li6B14O24,1,2.1199951171875
Crystallography Open Database,9007831,Li6B14O24,2,2.28900146484375
Crystallography Open Database,9007831,Li6B14O24,3,2.28900146484375
Crystallography Open Database,9007831,Li6B14O24,4,1.6629638671875
Crystallography Open Database,9007831,Li6B14O24,5,1.662933349609375
Crystallography Open Database,4330276,Li8Te4W4O24,0,1.6645050048828125
Crystallography Open Database,4330276,Li8Te4W4O24,1,1.644866943359375
Crystallography Open Database,4330276,Li8Te4W4O24,2,1.6645050048828125
Crystallography Open Database,4330276,Li8Te4W4O24,3,1.6448516845703125
Crystallography Open Database,4330276,Li8Te4W4O24,4,1.90008544921875
Crystallography Open Database,4330276,Li8Te4W4O24,5,1.890777587890625
Crystallography Open Database,4330276,Li8Te4W4O24,6,1.90008544921875
Crystallography Open Database,4330276,Li8Te4W4O24,7,1.890777587890625
Crystallography Open Database,4002768,Sr12Li24Si24N48,12,6.73486328125
Crystallography Open Database,4002768,Sr12Li24Si24N48,13,6.6943359375
Crystallography Open Database,4002768,Sr12Li24Si24N48,14,6.7132568359375
Crystallography Open Database,4002768,Sr12Li24Si24N48,15,6.69635009765625
Crystallography Open Database,4002768,Sr12Li24Si24N48,16,6.69549560546875
Crystallography Open Database,4002768,Sr12Li24Si24N48,17,6.73382568359375
Crystallography Open Database,4002768,Sr12Li24Si24N48,18,6.6951904296875
Crystallography Open Database,4002768,Sr12Li24Si24N48,19,6.707763671875
Crystallography Open Database,4002768,Sr12Li24Si24N48,20,6.752197265625
Crystallography Open Database,4002768,Sr12Li24Si24N48,21,6.72357177734375
Crystallography Open Database,4002768,Sr12Li24Si24N48,22,6.710693359375
Crystallography Open Database,4002768,Sr12Li24Si24N48,23,6.75177001953125
Crystallography Open Database,4002768,Sr12Li24Si24N48,24,6.71136474609375
Crystallography Open Database,4002768,Sr12Li24Si24N48,25,6.732421875
Crystallography Open Database,4002768,Sr12Li24Si24N48,26,6.74139404296875
Crystallography Open Database,4002768,Sr12Li24Si24N48,27,6.72113037109375
Crystallography Open Database,4002768,Sr12Li24Si24N48,28,6.72747802734375
Crystallography Open Database,4002768,Sr12Li24Si24N48,29,6.70062255859375
Crystallography Open Database,4002768,Sr12Li24Si24N48,30,6.700927734375
Crystallography Open Database,4002768,Sr12Li24Si24N48,31,6.7158203125
Crystallography Open Database,4002768,Sr12Li24Si24N48,32,6.71466064453125
Crystallography Open Database,4002768,Sr12Li24Si24N48,33,6.700927734375
Crystallography Open Database,4002768,Sr12Li24Si24N48,34,6.6961669921875
Crystallography Open Database,4002768,Sr12Li24Si24N48,35,6.7373046875
Crystallography Open Database,1008009,Li8Cd4P16O48,0,2.6488037109375
Crystallography Open Database,1008009,Li8Cd4P16O48,1,2.540374755859375
Crystallography Open Database,1008009,Li8Cd4P16O48,2,2.635406494140625
Crystallography Open Database,1008009,Li8Cd4P16O48,3,2.51837158203125
Crystallography Open Database,1008009,Li8Cd4P16O48,4,2.49005126953125
Crystallography Open Database,1008009,Li8Cd4P16O48,5,2.575592041015625
Crystallography Open Database,1008009,Li8Cd4P16O48,6,2.505035400390625
Crystallography Open Database,1008009,Li8Cd4P16O48,7,2.596710205078125
Icsd,424352,Rb8Li12B4P16O56,8,3.7081298828125
Icsd,424352,Rb8Li12B4P16O56,9,3.71478271484375
Icsd,424352,Rb8Li12B4P16O56,10,3.6851806640625
Icsd,424352,Rb8Li12B4P16O56,11,3.7657470703125
Icsd,424352,Rb8Li12B4P16O56,12,3.6336669921875
Icsd,424352,Rb8Li12B4P16O56,13,3.61749267578125
Icsd,424352,Rb8Li12B4P16O56,14,3.69403076171875
Icsd,424352,Rb8Li12B4P16O56,15,3.686279296875
Icsd,424352,Rb8Li12B4P16O56,16,3.61077880859375
Icsd,424352,Rb8Li12B4P16O56,17,3.6224365234375
Icsd,424352,Rb8Li12B4P16O56,18,3.70562744140625
Icsd,424352,Rb8Li12B4P16O56,19,3.71044921875
Icsd,60935,Li2In2P4O14,0,0.76190185546875
Icsd,60935,Li2In2P4O14,1,0.776123046875
Crystallography Open Database,2220995,Li3AlMo2As2O14,0,0.6615142822265625
Crystallography Open Database,2220995,Li3AlMo2As2O14,1,1.0943603515625
Crystallography Open Database,2220995,Li3AlMo2As2O14,2,1.0943603515625
Icsd,75071,Li2Nb6In2Cl18,0,1.132354736328125
Icsd,75071,Li2Nb6In2Cl18,1,1.141998291015625
Icsd,75164,Li8Ti2O8,0,3.573814392089844
Icsd,75164,Li8Ti2O8,1,3.6057357788085938
Icsd,75164,Li8Ti2O8,2,3.573448181152344
Icsd,75164,Li8Ti2O8,3,3.603515625
Icsd,75164,Li8Ti2O8,4,2.924766540527344
Icsd,75164,Li8Ti2O8,5,2.9319305419921875
Icsd,75164,Li8Ti2O8,6,2.9353485107421875
Icsd,75164,Li8Ti2O8,7,2.9362716674804688
Crystallography Open Database,1535645,Rb8Li4Ta4S16,8,1.2684783935546875
Crystallography Open Database,1535645,Rb8Li4Ta4S16,9,1.265625
Crystallography Open Database,1535645,Rb8Li4Ta4S16,10,1.3419189453125
Crystallography Open Database,1535645,Rb8Li4Ta4S16,11,1.3771209716796875
Icsd,39761,Li4Ti4P4O20,0,2.17510986328125
Icsd,39761,Li4Ti4P4O20,1,2.181182861328125
Icsd,39761,Li4Ti4P4O20,2,2.1836090087890625
Icsd,39761,Li4Ti4P4O20,3,2.171783447265625
Crystallography Open Database,9014879,Li12P12O36,0,1.3560791015625
Crystallography Open Database,9014879,Li12P12O36,1,1.33685302734375
Crystallography Open Database,9014879,Li12P12O36,2,1.33685302734375
Crystallography Open Database,9014879,Li12P12O36,3,1.3560791015625
Crystallography Open Database,9014879,Li12P12O36,4,2.332244873046875
Crystallography Open Database,9014879,Li12P12O36,5,2.37432861328125
Crystallography Open Database,9014879,Li12P12O36,6,2.37432861328125
Crystallography Open Database,9014879,Li12P12O36,7,2.332244873046875
Crystallography Open Database,9014879,Li12P12O36,8,1.544403076171875
Crystallography Open Database,9014879,Li12P12O36,9,1.528472900390625
Crystallography Open Database,9014879,Li12P12O36,10,1.52850341796875
Crystallography Open Database,9014879,Li12P12O36,11,1.54443359375
Crystallography Open Database,4337787,Li16Be10B12O36,0,2.690673828125
Crystallography Open Database,4337787,Li16Be10B12O36,1,2.69122314453125
Crystallography Open Database,4337787,Li16Be10B12O36,2,1.854034423828125
Crystallography Open Database,4337787,Li16Be10B12O36,3,1.871673583984375
Crystallography Open Database,4337787,Li16Be10B12O36,4,3.6103515625
Crystallography Open Database,4337787,Li16Be10B12O36,5,3.640869140625
Crystallography Open Database,4337787,Li16Be10B12O36,6,2.28546142578125
Crystallography Open Database,4337787,Li16Be10B12O36,7,2.25762939453125
Crystallography Open Database,4337787,Li16Be10B12O36,8,3.806060791015625
Crystallography Open Database,4337787,Li16Be10B12O36,9,3.827056884765625
Crystallography Open Database,4337787,Li16Be10B12O36,10,1.787689208984375
Crystallography Open Database,4337787,Li16Be10B12O36,11,1.799285888671875
Crystallography Open Database,4337787,Li16Be10B12O36,12,3.98974609375
Crystallography Open Database,4337787,Li16Be10B12O36,13,3.955413818359375
Crystallography Open Database,4337787,Li16Be10B12O36,14,3.32342529296875
Crystallography Open Database,4337787,Li16Be10B12O36,15,3.288421630859375
Crystallography Open Database,1539516,Li12Si4O14,0,2.2193145751953125
Crystallography Open Database,1539516,Li12Si4O14,1,2.21929931640625
Crystallography Open Database,1539516,Li12Si4O14,2,2.2193145751953125
Crystallography Open Database,1539516,Li12Si4O14,3,2.2193145751953125
Crystallography Open Database,1539516,Li12Si4O14,4,4.1069183349609375
Crystallography Open Database,1539516,Li12Si4O14,5,4.1069183349609375
Crystallography Open Database,1539516,Li12Si4O14,6,4.1069183349609375
Crystallography Open Database,1539516,Li12Si4O14,7,4.106903076171875
Crystallography Open Database,1539516,Li12Si4O14,8,4.106903076171875
Crystallography Open Database,1539516,Li12Si4O14,9,4.106903076171875
Crystallography Open Database,1539516,Li12Si4O14,10,4.10693359375
Crystallography Open Database,1539516,Li12Si4O14,11,4.1069183349609375
Icsd,426103,Li18Mg6P8O32F6,0,3.543212890625
Icsd,426103,Li18Mg6P8O32F6,1,3.545623779296875
Icsd,426103,Li18Mg6P8O32F6,2,3.549896240234375
Icsd,426103,Li18Mg6P8O32F6,3,3.538726806640625
Icsd,426103,Li18Mg6P8O32F6,4,3.539703369140625
Icsd,426103,Li18Mg6P8O32F6,5,3.53594970703125
Icsd,426103,Li18Mg6P8O32F6,6,3.91058349609375
Icsd,426103,Li18Mg6P8O32F6,7,3.92828369140625
Icsd,426103,Li18Mg6P8O32F6,8,3.920074462890625
Icsd,426103,Li18Mg6P8O32F6,9,3.932373046875
Icsd,426103,Li18Mg6P8O32F6,10,3.913482666015625
Icsd,426103,Li18Mg6P8O32F6,11,3.92510986328125
Icsd,426103,Li18Mg6P8O32F6,12,3.977386474609375
Icsd,426103,Li18Mg6P8O32F6,13,3.981231689453125
Icsd,426103,Li18Mg6P8O32F6,14,3.972137451171875
Icsd,426103,Li18Mg6P8O32F6,15,4.003753662109375
Icsd,426103,Li18Mg6P8O32F6,16,4.00048828125
Icsd,426103,Li18Mg6P8O32F6,17,4.005828857421875
Icsd,23621,Li8P56,0,0.543670654296875
Icsd,23621,Li8P56,1,0.532440185546875
Icsd,23621,Li8P56,2,0.52447509765625
Icsd,23621,Li8P56,3,0.525421142578125
Icsd,23621,Li8P56,4,0.525054931640625
Icsd,23621,Li8P56,5,0.52789306640625
Icsd,23621,Li8P56,6,0.54132080078125
Icsd,23621,Li8P56,7,0.53265380859375
Crystallography Open Database,1008693,Li16Re24S44,0,1.10516357421875
Crystallography Open Database,1008693,Li16Re24S44,1,1.1695556640625
Crystallography Open Database,1008693,Li16Re24S44,2,1.131103515625
Crystallography Open Database,1008693,Li16Re24S44,3,1.1087646484375
Crystallography Open Database,1008693,Li16Re24S44,4,1.10430908203125
Crystallography Open Database,1008693,Li16Re24S44,5,1.14276123046875
Crystallography Open Database,1008693,Li16Re24S44,6,1.12969970703125
Crystallography Open Database,1008693,Li16Re24S44,7,1.09869384765625
Crystallography Open Database,1008693,Li16Re24S44,8,1.03192138671875
Crystallography Open Database,1008693,Li16Re24S44,9,0.9521484375
Crystallography Open Database,1008693,Li16Re24S44,10,0.9793701171875
Crystallography Open Database,1008693,Li16Re24S44,11,0.97784423828125
Crystallography Open Database,1008693,Li16Re24S44,12,1.03143310546875
Crystallography Open Database,1008693,Li16Re24S44,13,0.95172119140625
Crystallography Open Database,1008693,Li16Re24S44,14,0.94830322265625
Crystallography Open Database,1008693,Li16Re24S44,15,0.97857666015625
Icsd,187751,K8Li8Y8F40,8,3.123077392578125
Icsd,187751,K8Li8Y8F40,9,3.17864990234375
Icsd,187751,K8Li8Y8F40,10,3.136260986328125
Icsd,187751,K8Li8Y8F40,11,3.16937255859375
Icsd,187751,K8Li8Y8F40,12,2.964874267578125
Icsd,187751,K8Li8Y8F40,13,2.986785888671875
Icsd,187751,K8Li8Y8F40,14,2.91961669921875
Icsd,187751,K8Li8Y8F40,15,2.997528076171875
Crystallography Open Database,1530960,Li10B14Cl2O25,0,4.45635986328125
Crystallography Open Database,1530960,Li10B14Cl2O25,1,4.45635986328125
Crystallography Open Database,1530960,Li10B14Cl2O25,2,4.8343505859375
Crystallography Open Database,1530960,Li10B14Cl2O25,3,4.45635986328125
Crystallography Open Database,1530960,Li10B14Cl2O25,4,2.949859619140625
Crystallography Open Database,1530960,Li10B14Cl2O25,5,2.978729248046875
Crystallography Open Database,1530960,Li10B14Cl2O25,6,2.978729248046875
Crystallography Open Database,1530960,Li10B14Cl2O25,7,2.9498291015625
Crystallography Open Database,1530960,Li10B14Cl2O25,8,2.9498291015625
Crystallography Open Database,1530960,Li10B14Cl2O25,9,2.978729248046875
Icsd,60774,Li12P28,0,1.3824615478515625
Icsd,60774,Li12P28,1,1.3968963623046875
Icsd,60774,Li12P28,2,1.3804779052734375
Icsd,60774,Li12P28,3,1.364410400390625
Icsd,60774,Li12P28,4,1.445281982421875
Icsd,60774,Li12P28,5,1.4262237548828125
Icsd,60774,Li12P28,6,1.4599609375
Icsd,60774,Li12P28,7,1.461669921875
Icsd,60774,Li12P28,8,1.46734619140625
Icsd,60774,Li12P28,9,1.4662933349609375
Icsd,60774,Li12P28,10,1.48297119140625
Icsd,60774,Li12P28,11,1.5011138916015625
Icsd,67234,Li12Se6O24,0,1.8351593017578125
Icsd,67234,Li12Se6O24,1,1.8328704833984373
Icsd,67234,Li12Se6O24,2,1.8338623046875
Icsd,67234,Li12Se6O24,3,1.8330841064453125
Icsd,67234,Li12Se6O24,4,1.835113525390625
Icsd,67234,Li12Se6O24,5,1.83453369140625
Icsd,67234,Li12Se6O24,6,1.839508056640625
Icsd,67234,Li12Se6O24,7,1.8387603759765625
Icsd,67234,Li12Se6O24,8,1.841156005859375
Icsd,67234,Li12Se6O24,9,1.8283843994140625
Icsd,67234,Li12Se6O24,10,1.8287506103515625
Icsd,67234,Li12Se6O24,11,1.8312835693359373
Crystallography Open Database,1510140,Li2Au2F8,0,0.9251785278320312
Crystallography Open Database,1510140,Li2Au2F8,1,0.9251823425292968
Icsd,34003,Li2CeN2,0,1.2090301513671875
Icsd,34003,Li2CeN2,1,1.2026138305664062
Icsd,61337,Li4Ga4Br16,0,0.4596786499023437
Icsd,61337,Li4Ga4Br16,1,0.4633026123046875
Icsd,61337,Li4Ga4Br16,2,0.4538192749023437
Icsd,61337,Li4Ga4Br16,3,0.4661636352539062
Crystallography Open Database,2019177,Li8Ge16O36,0,1.268768310546875
Crystallography Open Database,2019177,Li8Ge16O36,1,1.30157470703125
Crystallography Open Database,2019177,Li8Ge16O36,2,1.268768310546875
Crystallography Open Database,2019177,Li8Ge16O36,3,1.30157470703125
Crystallography Open Database,2019177,Li8Ge16O36,4,0.531219482421875
Crystallography Open Database,2019177,Li8Ge16O36,5,0.51458740234375
Crystallography Open Database,2019177,Li8Ge16O36,6,0.531219482421875
Crystallography Open Database,2019177,Li8Ge16O36,7,0.51458740234375
Crystallography Open Database,2005920,Li8P4O14,0,2.2611541748046875
Crystallography Open Database,2005920,Li8P4O14,1,2.3075714111328125
Crystallography Open Database,2005920,Li8P4O14,2,1.326751708984375
Crystallography Open Database,2005920,Li8P4O14,3,1.319580078125
Crystallography Open Database,2005920,Li8P4O14,4,2.9826812744140625
Crystallography Open Database,2005920,Li8P4O14,5,2.995574951171875
Crystallography Open Database,2005920,Li8P4O14,6,2.233627319335937
Crystallography Open Database,2005920,Li8P4O14,7,2.264923095703125
Icsd,68251,Li20La12Nb8O48,0,3.57281494140625
Icsd,68251,Li20La12Nb8O48,1,3.96710205078125
Icsd,68251,Li20La12Nb8O48,2,3.5966796875
Icsd,68251,Li20La12Nb8O48,3,3.57568359375
Icsd,68251,Li20La12Nb8O48,4,3.19049072265625
Icsd,68251,Li20La12Nb8O48,5,3.44769287109375
Icsd,68251,Li20La12Nb8O48,6,4.15338134765625
Icsd,68251,Li20La12Nb8O48,7,3.39910888671875
Icsd,68251,Li20La12Nb8O48,8,3.5396728515625
Icsd,68251,Li20La12Nb8O48,9,4.07135009765625
Icsd,68251,Li20La12Nb8O48,10,3.7218017578125
Icsd,68251,Li20La12Nb8O48,11,3.7728271484375
Icsd,68251,Li20La12Nb8O48,12,3.55194091796875
Icsd,68251,Li20La12Nb8O48,13,3.62725830078125
Icsd,68251,Li20La12Nb8O48,14,3.27789306640625
Icsd,68251,Li20La12Nb8O48,15,2.96051025390625
Icsd,68251,Li20La12Nb8O48,16,2.8553466796875
Icsd,68251,Li20La12Nb8O48,17,3.32623291015625
Icsd,68251,Li20La12Nb8O48,18,2.43597412109375
Icsd,68251,Li20La12Nb8O48,19,3.16650390625
Icsd,92468,Li10Re2N8,0,1.985443115234375
Icsd,92468,Li10Re2N8,1,1.983001708984375
Icsd,92468,Li10Re2N8,2,1.9922637939453125
Icsd,92468,Li10Re2N8,3,1.9908523559570312
Icsd,92468,Li10Re2N8,4,1.964874267578125
Icsd,92468,Li10Re2N8,5,1.9791717529296875
Icsd,92468,Li10Re2N8,6,1.9737701416015625
Icsd,92468,Li10Re2N8,7,1.9809494018554688
Icsd,92468,Li10Re2N8,8,0.7899703979492188
Icsd,92468,Li10Re2N8,9,0.8015823364257812
Crystallography Open Database,1532734,Li24Sc8N16,0,7.725189208984375
Crystallography Open Database,1532734,Li24Sc8N16,1,7.62188720703125
Crystallography Open Database,1532734,Li24Sc8N16,2,7.477569580078125
Crystallography Open Database,1532734,Li24Sc8N16,3,7.619873046875
Crystallography Open Database,1532734,Li24Sc8N16,4,7.6954345703125
Crystallography Open Database,1532734,Li24Sc8N16,5,7.704010009765625
Crystallography Open Database,1532734,Li24Sc8N16,6,7.386199951171875
Crystallography Open Database,1532734,Li24Sc8N16,7,7.582366943359375
Crystallography Open Database,1532734,Li24Sc8N16,8,7.702972412109375
Crystallography Open Database,1532734,Li24Sc8N16,9,7.656097412109375
Crystallography Open Database,1532734,Li24Sc8N16,10,7.701568603515625
Crystallography Open Database,1532734,Li24Sc8N16,11,7.570037841796875
Crystallography Open Database,1532734,Li24Sc8N16,12,7.725189208984375
Crystallography Open Database,1532734,Li24Sc8N16,13,7.62188720703125
Crystallography Open Database,1532734,Li24Sc8N16,14,7.477569580078125
Crystallography Open Database,1532734,Li24Sc8N16,15,7.619873046875
Crystallography Open Database,1532734,Li24Sc8N16,16,7.6954345703125
Crystallography Open Database,1532734,Li24Sc8N16,17,7.704010009765625
Crystallography Open Database,1532734,Li24Sc8N16,18,7.386199951171875
Crystallography Open Database,1532734,Li24Sc8N16,19,7.582366943359375
Crystallography Open Database,1532734,Li24Sc8N16,20,7.702972412109375
Crystallography Open Database,1532734,Li24Sc8N16,21,7.65606689453125
Crystallography Open Database,1532734,Li24Sc8N16,22,7.70159912109375
Crystallography Open Database,1532734,Li24Sc8N16,23,7.57000732421875
Icsd,405777,Li6Ta6O9F18,0,1.178466796875
Icsd,405777,Li6Ta6O9F18,1,1.158416748046875
Icsd,405777,Li6Ta6O9F18,2,1.1854248046875
Icsd,405777,Li6Ta6O9F18,3,1.180572509765625
Icsd,405777,Li6Ta6O9F18,4,1.159515380859375
Icsd,405777,Li6Ta6O9F18,5,1.168914794921875
Icsd,62137,Li12Zn2O8,0,3.845458984375
Icsd,62137,Li12Zn2O8,1,3.841598510742188
Icsd,62137,Li12Zn2O8,2,3.8526535034179688
Icsd,62137,Li12Zn2O8,3,3.8547286987304688
Icsd,62137,Li12Zn2O8,4,3.919715881347656
Icsd,62137,Li12Zn2O8,5,3.916587829589844
Icsd,62137,Li12Zn2O8,6,3.8884353637695312
Icsd,62137,Li12Zn2O8,7,3.8919677734375
Icsd,62137,Li12Zn2O8,8,3.8400726318359375
Icsd,62137,Li12Zn2O8,9,3.8749008178710938
Icsd,62137,Li12Zn2O8,10,3.862091064453125
Icsd,62137,Li12Zn2O8,11,3.810302734375
Icsd,83831,Li2Sn4P6O24,0,1.6539154052734375
Icsd,83831,Li2Sn4P6O24,1,1.62860107421875
Icsd,190656,Li2Zr4As6O24,0,1.08154296875
Icsd,190656,Li2Zr4As6O24,1,1.0789794921875
Icsd,34361,Li4Ge9O20,0,2.5198516845703125
Icsd,34361,Li4Ge9O20,1,1.8284759521484373
Icsd,34361,Li4Ge9O20,2,2.879180908203125
Icsd,34361,Li4Ge9O20,3,2.374847412109375
Crystallography Open Database,2012178,Li8Al4B20O40,0,2.33477783203125
Crystallography Open Database,2012178,Li8Al4B20O40,1,2.34075927734375
Crystallography Open Database,2012178,Li8Al4B20O40,2,2.33477783203125
Crystallography Open Database,2012178,Li8Al4B20O40,3,2.3408203125
Crystallography Open Database,2012178,Li8Al4B20O40,4,2.23052978515625
Crystallography Open Database,2012178,Li8Al4B20O40,5,2.26654052734375
Crystallography Open Database,2012178,Li8Al4B20O40,6,2.23052978515625
Crystallography Open Database,2012178,Li8Al4B20O40,7,2.26654052734375
Crystallography Open Database,1526845,Li4Al4Ge4O20,0,1.0650787353515625
Crystallography Open Database,1526845,Li4Al4Ge4O20,1,1.05010986328125
Crystallography Open Database,1526845,Li4Al4Ge4O20,2,1.0811614990234375
Crystallography Open Database,1526845,Li4Al4Ge4O20,3,1.06158447265625
Icsd,33953,Li4Au4F16,0,1.0407943725585938
Icsd,33953,Li4Au4F16,1,1.0412673950195312
Icsd,33953,Li4Au4F16,2,1.04595947265625
Icsd,33953,Li4Au4F16,3,1.0463409423828125
Crystallography Open Database,1536985,Li4I4O16,0,0.991485595703125
Crystallography Open Database,1536985,Li4I4O16,1,0.9860687255859376
Crystallography Open Database,1536985,Li4I4O16,2,0.9839324951171876
Crystallography Open Database,1536985,Li4I4O16,3,0.976531982421875
Icsd,416956,Na4Li4B16O28,4,2.795928955078125
Icsd,416956,Na4Li4B16O28,5,2.833251953125
Icsd,416956,Na4Li4B16O28,6,2.806304931640625
Icsd,416956,Na4Li4B16O28,7,2.77825927734375
Icsd,291512,Na2Li4B2P4O16,2,1.5649871826171875
Icsd,291512,Na2Li4B2P4O16,3,1.5550537109375
